customer_id,freq,avg_amount,max_amount,min_amount,category
CS7442,13,50.69230769230769,78,24,Low
CS7443,16,32.25,73,11,Low
CS7444,11,37.18181818181818,65,13,Low
CS7445,19,42.36842105263158,75,11,Low
CS7446,11,45.63636363636363,78,14,Low
CS7447,10,36.5,67,10,Low
CS7448,7,54.42857142857143,76,20,Low
CS7449,14,40.07142857142857,74,11,Low
CS7450,11,41.0,69,15,Low
CS7451,12,39.166666666666664,73,11,Low
CS7452,12,44.583333333333336,71,21,Low
CS7453,11,48.36363636363637,79,26,Low
CS7454,12,47.583333333333336,77,11,Low
CS7455,12,44.166666666666664,74,11,Low
CS7456,11,43.36363636363637,75,10,Low
CS7457,11,36.63636363636363,63,14,Low
CS7458,14,39.5,77,18,Low
CS7459,15,40.53333333333333,69,10,Low
CS7460,12,48.916666666666664,72,13,Low
CS7461,15,41.266666666666666,79,11,Low
CS7462,13,38.84615384615385,79,13,Low
CS7463,19,39.1578947368421,76,11,Low
CS7464,15,45.86666666666667,79,10,Low
CS7465,16,41.4375,77,10,Low
CS7466,12,43.333333333333336,78,13,Low
CS7467,14,43.785714285714285,70,13,Low
CS7468,19,38.36842105263158,72,16,Low
CS7469,13,41.0,78,13,Low
CS7470,14,52.214285714285715,79,10,Low
CS7471,14,53.714285714285715,79,18,Low
CS7472,16,54.125,77,14,Low
CS7473,14,43.642857142857146,78,10,Low
CS7474,17,40.0,77,14,Low
CS7475,11,43.09090909090909,73,13,Low
CS7476,12,43.0,78,18,Low
CS7477,13,39.76923076923077,79,16,Low
CS7478,12,38.0,61,10,Low
CS7479,6,50.666666666666664,75,13,Low
CS7480,12,45.083333333333336,63,12,Low
CS7481,10,41.7,77,16,Low
CS7482,7,40.0,63,16,Low
CS7483,15,40.4,74,11,Low
CS7484,10,43.2,75,10,Low
CS7485,13,54.23076923076923,78,11,Low
CS7486,8,39.75,70,11,Low
CS7487,5,59.6,74,41,Low
CS7488,16,47.75,75,15,Low
CS7489,9,41.333333333333336,78,11,Low
CS7490,16,43.8125,68,12,Low
CS7491,10,54.5,73,14,Low
CS7492,18,45.611111111111114,78,13,Low
CS7493,13,48.46153846153846,79,13,Low
CS7494,16,36.5,78,12,Low
CS7495,10,51.3,79,22,Low
CS7496,12,43.166666666666664,76,20,Low
CS7497,14,50.714285714285715,77,14,Low
CS7498,15,42.13333333333333,70,11,Low
CS7499,18,43.94444444444444,75,14,Low
CS7500,13,41.76923076923077,65,11,Low
CS7501,17,39.11764705882353,73,13,Low
CS7502,18,45.166666666666664,78,11,Low
CS7503,15,45.13333333333333,78,15,Low
CS7504,8,52.125,68,42,Low
CS7505,15,46.6,76,11,Low
CS7506,10,41.5,62,20,Low
CS7507,13,42.84615384615385,68,15,Low
CS7508,18,44.94444444444444,67,12,Low
CS7509,10,45.6,79,14,Low
CS7510,16,38.9375,79,14,Low
CS7511,10,54.0,77,23,Low
CS7512,14,43.92857142857143,78,20,Low
CS7513,15,41.46666666666667,77,13,Low
CS7514,10,48.4,77,11,Low
CS7515,15,50.666666666666664,72,23,Low
CS7516,13,45.69230769230769,70,15,Low
CS7517,11,34.0,78,11,Low
CS7518,16,46.6875,79,26,Low
CS7519,10,55.8,79,13,Low
CS7520,13,50.84615384615385,78,17,Low
CS7521,6,32.833333333333336,61,12,Low
CS7522,10,43.4,76,11,Low
CS7523,10,50.0,73,17,Low
CS7524,8,38.875,69,12,Low
CS7525,14,40.42857142857143,62,10,Low
CS7526,14,42.42857142857143,76,11,Low
CS7527,13,44.69230769230769,74,15,Low
CS7528,14,41.857142857142854,78,11,Low
CS7529,10,49.2,79,21,Low
CS7530,8,44.75,79,12,Low
CS7531,11,43.81818181818182,78,12,Low
CS7532,12,45.333333333333336,78,10,Low
CS7533,19,42.78947368421053,79,11,Low
CS7534,11,41.27272727272727,77,15,Low
CS7535,15,55.0,72,15,Low
CS7536,8,43.75,75,20,Low
CS7537,15,45.86666666666667,69,14,Low
CS7538,16,45.9375,72,14,Low
CS7539,12,44.0,76,17,Low
CS7540,12,51.416666666666664,78,23,Low
CS7541,20,45.0,78,11,Low
CS7542,20,41.4,74,11,Low
CS7543,6,41.833333333333336,58,14,Low
CS7544,18,40.77777777777778,78,19,Low
CS7545,19,46.10526315789474,77,13,Low
CS7546,17,48.11764705882353,78,15,Low
CS7547,13,50.92307692307692,79,18,Low
CS7548,17,46.11764705882353,79,15,Low
CS7549,10,41.6,79,10,Low
CS7550,12,44.166666666666664,79,10,Low
CS7551,10,43.3,70,12,Low
CS7552,15,54.0,78,16,Low
CS7553,12,34.083333333333336,60,12,Low
CS7554,16,43.0,69,10,Low
CS7555,18,40.888888888888886,77,11,Low
CS7556,6,33.666666666666664,45,22,Low
CS7557,15,38.2,73,13,Low
CS7558,18,38.94444444444444,77,12,Low
CS7559,14,40.357142857142854,79,11,Low
CS7560,11,41.72727272727273,76,12,Low
CS7561,10,50.0,76,11,Low
CS7562,8,50.125,71,34,Low
CS7563,13,44.61538461538461,78,14,Low
CS7564,9,49.333333333333336,79,14,Low
CS7565,9,60.44444444444444,79,40,Low
CS7566,17,44.588235294117645,79,10,Low
CS7567,12,41.0,77,17,Low
CS7568,16,42.75,73,17,Low
CS7569,9,53.111111111111114,78,18,Low
CS7570,16,47.125,78,16,Low
CS7571,10,49.0,76,12,Low
CS7572,8,33.625,75,13,Low
CS7573,15,47.46666666666667,77,16,Low
CS7574,12,49.5,77,12,Low
CS7575,19,44.63157894736842,78,10,Low
CS7576,9,41.0,70,10,Low
CS7577,15,41.46666666666667,76,12,Low
CS7578,12,36.666666666666664,67,11,Low
CS7579,16,39.625,76,12,Low
CS7580,26,44.03846153846154,77,13,Medium
CS7581,21,46.523809523809526,75,11,Low
CS7582,15,41.06666666666667,70,10,Low
CS7583,17,49.88235294117647,79,11,Low
CS7584,15,53.266666666666666,70,22,Low
CS7585,12,48.166666666666664,74,15,Low
CS7586,13,41.84615384615385,77,11,Low
CS7587,21,47.476190476190474,77,10,Low
CS7588,17,37.64705882352941,70,11,Low
CS7589,10,28.3,53,12,Low
CS7590,13,41.61538461538461,70,12,Low
CS7591,14,54.214285714285715,71,21,Low
CS7592,12,43.5,78,11,Low
CS7593,12,41.0,67,20,Low
CS7594,9,45.44444444444444,67,11,Low
CS7595,7,47.57142857142857,71,20,Low
CS7596,8,44.75,72,16,Low
CS7597,13,50.23076923076923,75,10,Low
CS7598,14,49.5,77,15,Low
CS7599,7,52.857142857142854,71,16,Low
CS7600,16,41.6875,73,16,Low
CS7601,18,44.111111111111114,79,13,Low
CS7602,11,46.63636363636363,79,13,Low
CS7603,12,48.25,75,14,Low
CS7604,17,46.470588235294116,77,13,Low
CS7605,21,46.142857142857146,78,12,Low
CS7606,7,47.42857142857143,78,12,Low
CS7607,13,49.46153846153846,75,21,Low
CS7608,10,45.2,77,22,Low
CS7609,16,50.3125,78,12,Low
CS7610,12,39.583333333333336,72,10,Low
CS7611,16,44.375,78,13,Low
CS7612,18,46.666666666666664,78,10,Low
CS7613,15,51.93333333333333,75,20,Low
CS7614,16,46.1875,74,10,Low
CS7615,10,48.1,78,10,Low
CS7616,14,47.142857142857146,72,23,Low
CS7617,17,51.11764705882353,68,18,Low
CS7618,8,56.75,78,29,Low
CS7619,14,34.714285714285715,67,11,Low
CS7620,10,43.9,77,11,Low
CS7621,19,51.10526315789474,79,12,Low
CS7622,11,50.72727272727273,79,15,Low
CS7623,17,42.529411764705884,68,28,Low
CS7624,21,38.19047619047619,65,11,Low
CS7625,10,47.0,76,23,Low
CS7626,8,34.375,65,15,Low
CS7627,6,32.5,55,21,Low
CS7628,13,38.69230769230769,74,11,Low
CS7629,14,40.42857142857143,76,12,Low
CS7630,13,46.38461538461539,74,13,Low
CS7631,10,51.8,78,29,Low
CS7632,11,48.54545454545455,67,14,Low
CS7633,20,48.65,77,11,Low
CS7634,10,54.9,77,16,Low
CS7635,18,44.77777777777778,75,11,Low
CS7636,11,28.272727272727273,70,10,Low
CS7637,15,47.0,75,11,Low
CS7638,5,55.0,78,18,Low
CS7639,16,46.3125,79,10,Low
CS7640,13,42.46153846153846,75,21,Low
CS7641,14,44.42857142857143,68,11,Low
CS7642,14,40.92857142857143,74,12,Low
CS7643,16,54.1875,79,14,Low
CS7644,12,39.25,74,14,Low
CS7645,15,41.0,78,10,Low
CS7646,9,41.22222222222222,71,18,Low
CS7647,14,37.57142857142857,70,13,Low
CS7648,15,50.86666666666667,77,19,Low
CS7649,12,52.166666666666664,79,16,Low
CS7650,13,59.30769230769231,79,34,Low
CS7651,7,37.857142857142854,52,16,Low
CS7652,15,36.2,76,10,Low
CS7653,15,45.46666666666667,78,10,Low
CS7654,15,47.333333333333336,79,16,Low
CS7655,9,47.0,70,19,Low
CS7656,10,49.1,68,10,Low
CS7657,13,44.38461538461539,79,10,Low
CS7658,15,41.8,72,14,Low
CS7659,9,35.888888888888886,62,12,Low
CS7660,18,51.0,79,10,Low
CS7661,18,43.77777777777778,74,10,Low
CS7662,12,47.416666666666664,75,20,Low
CS7663,18,48.94444444444444,74,10,Low
CS7664,21,42.666666666666664,78,11,Low
CS7665,10,44.2,73,19,Low
CS7666,11,46.72727272727273,77,11,Low
CS7667,15,42.4,76,10,Low
CS7668,10,31.4,55,14,Low
CS7669,12,49.583333333333336,79,13,Low
CS7670,9,39.111111111111114,55,19,Low
CS7671,14,46.0,68,17,Low
CS7672,9,57.44444444444444,78,13,Low
CS7673,17,47.94117647058823,77,14,Low
CS7674,14,40.857142857142854,70,11,Low
CS7675,17,44.1764705882353,78,13,Low
CS7676,21,38.714285714285715,79,10,Low
CS7677,14,29.785714285714285,67,10,Low
CS7678,15,40.06666666666667,79,10,Low
CS7679,18,47.388888888888886,74,16,Low
CS7680,12,34.333333333333336,67,13,Low
CS7681,15,48.06666666666667,79,13,Low
CS7682,10,46.9,67,20,Low
CS7683,12,44.75,72,10,Low
CS7684,10,47.5,75,15,Low
CS7685,12,44.25,73,12,Low
CS7686,11,35.54545454545455,76,17,Low
CS7687,13,39.30769230769231,79,13,Low
CS7688,12,37.333333333333336,72,10,Low
CS7689,11,36.45454545454545,60,11,Low
CS7690,8,46.625,78,16,Low
CS7691,11,45.18181818181818,76,11,Low
CS7692,16,40.625,77,13,Low
CS7693,10,34.7,63,13,Low
CS7694,12,48.0,79,13,Low
CS7695,19,44.421052631578945,75,13,Low
CS7696,12,49.416666666666664,72,25,Low
CS7697,8,52.5,77,27,Low
CS7698,15,41.46666666666667,75,12,Low
CS7699,10,37.4,78,18,Low
CS7700,13,43.38461538461539,77,12,Low
CS7701,16,43.125,79,20,Low
CS7702,14,36.92857142857143,69,10,Low
CS7703,11,38.36363636363637,76,17,Low
CS7704,13,39.15384615384615,76,16,Low
CS7705,12,37.333333333333336,73,15,Low
CS7706,10,51.8,79,26,Low
CS7707,14,46.57142857142857,78,11,Low
CS7708,16,39.125,79,13,Low
CS7709,16,39.3125,77,12,Low
CS7710,16,44.875,79,16,Low
CS7711,13,35.92307692307692,70,15,Low
CS7712,12,37.75,78,11,Low
CS7713,14,44.714285714285715,77,13,Low
CS7714,11,47.81818181818182,76,15,Low
CS7715,12,49.166666666666664,79,29,Low
CS7716,4,55.25,77,26,Low
CS7717,8,61.125,76,41,Low
CS7718,12,41.25,72,11,Low
CS7719,13,50.53846153846154,73,17,Low
CS7720,10,54.0,79,16,Low
CS7721,18,51.05555555555556,76,13,Low
CS7722,11,46.54545454545455,79,13,Low
CS7723,10,50.5,78,17,Low
CS7724,11,38.09090909090909,63,16,Low
CS7725,17,41.588235294117645,75,10,Low
CS7726,18,41.111111111111114,78,14,Low
CS7727,16,42.6875,74,12,Low
CS7728,15,38.8,73,22,Low
CS7729,17,49.88235294117647,79,17,Low
CS7730,14,44.57142857142857,77,15,Low
CS7731,10,46.3,70,25,Low
CS7732,9,52.888888888888886,78,11,Low
CS7733,16,35.625,75,15,Low
CS7734,11,51.81818181818182,77,19,Low
CS7735,12,43.666666666666664,79,19,Low
CS7736,11,48.63636363636363,73,16,Low
CS7737,16,46.8125,77,19,Low
CS7738,13,33.61538461538461,68,10,Low
CS7739,13,46.0,79,14,Low
CS7740,19,42.10526315789474,77,11,Low
CS7741,13,44.23076923076923,72,12,Low
CS7742,14,47.142857142857146,76,18,Low
CS7743,10,44.3,79,10,Low
CS7744,9,52.888888888888886,75,19,Low
CS7745,16,37.5625,61,13,Low
CS7746,17,51.294117647058826,74,24,Low
CS7747,12,45.083333333333336,78,18,Low
CS7748,17,50.1764705882353,79,12,Low
CS7749,15,47.733333333333334,79,14,Low
CS7750,18,52.166666666666664,78,13,Low
CS7751,16,51.375,79,10,Low
CS7752,18,38.22222222222222,62,10,Low
CS7753,12,38.916666666666664,77,11,Low
CS7754,10,44.7,67,20,Low
CS7755,13,50.76923076923077,75,13,Low
CS7756,11,58.36363636363637,77,17,Low
CS7757,22,49.13636363636363,79,10,Low
CS7758,15,45.333333333333336,74,21,Low
CS7759,16,48.125,76,18,Low
CS7760,13,38.69230769230769,66,16,Low
CS7761,10,39.6,66,10,Low
CS7762,9,40.77777777777778,74,13,Low
CS7763,16,38.875,79,10,Low
CS7764,12,44.0,72,18,Low
CS7765,10,41.0,70,11,Low
CS7766,16,46.625,69,11,Low
CS7767,16,43.5,78,14,Low
CS7768,17,38.8235294117647,65,10,Low
CS7769,14,44.142857142857146,67,20,Low
CS7770,17,43.05882352941177,77,18,Low
CS7771,13,40.84615384615385,75,10,Low
CS7772,11,45.54545454545455,75,16,Low
CS7773,18,44.388888888888886,71,19,Low
CS7774,20,37.75,79,10,Low
CS7775,9,44.0,75,12,Low
CS7776,19,47.05263157894737,71,10,Low
CS7777,9,46.77777777777778,72,17,Low
CS7778,12,42.833333333333336,79,13,Low
CS7779,11,45.09090909090909,75,11,Low
CS7780,10,47.3,74,25,Low
CS7781,18,40.333333333333336,79,13,Low
CS7782,12,54.5,70,27,Low
CS7783,11,57.27272727272727,78,18,Low
CS7784,10,45.3,78,17,Low
CS7785,19,45.578947368421055,78,11,Low
CS7786,18,43.388888888888886,75,14,Low
CS7787,12,63.833333333333336,75,44,Low
CS7788,16,38.1875,76,11,Low
CS7789,12,46.083333333333336,75,18,Low
CS7790,13,31.76923076923077,61,12,Low
CS7791,12,46.833333333333336,69,20,Low
CS7792,11,44.63636363636363,79,22,Low
CS7793,12,37.833333333333336,59,19,Low
CS7794,15,35.666666666666664,56,16,Low
CS7795,11,35.72727272727273,65,10,Low
CS7796,14,39.785714285714285,69,13,Low
CS7797,14,52.214285714285715,76,15,Low
CS7798,12,36.583333333333336,60,14,Low
CS7799,11,43.90909090909091,78,10,Low
CS7800,11,44.63636363636363,69,20,Low
CS7801,11,49.63636363636363,73,11,Low
CS7802,20,42.75,79,11,Low
CS7803,11,56.72727272727273,79,27,Low
CS7804,16,46.0625,71,24,Low
CS7805,21,43.0,73,11,Low
CS7806,11,40.27272727272727,76,19,Low
CS7807,21,48.42857142857143,77,13,Low
CS7808,10,43.7,76,15,Low
CS7809,14,40.214285714285715,77,11,Low
CS7810,10,46.2,62,10,Low
CS7811,13,44.46153846153846,75,10,Low
CS7812,19,42.89473684210526,74,10,Low
CS7813,17,41.588235294117645,79,10,Low
CS7814,14,56.214285714285715,77,10,Low
CS7815,8,45.75,68,22,Low
CS7816,13,39.23076923076923,73,11,Low
CS7817,14,50.785714285714285,77,11,Low
CS7818,13,28.846153846153847,68,11,Low
CS7819,20,41.2,63,17,Low
CS7820,18,43.5,74,13,Low
CS7821,9,55.22222222222222,77,24,Low
CS7822,5,55.4,78,10,Low
CS7823,13,46.15384615384615,78,11,Low
CS7824,10,41.2,75,16,Low
CS7825,18,56.44444444444444,79,11,Low
CS7826,10,44.5,70,15,Low
CS7827,14,36.92857142857143,75,11,Low
CS7828,11,53.63636363636363,79,20,Low
CS7829,12,47.083333333333336,75,15,Low
CS7830,8,50.75,76,23,Low
CS7831,22,44.59090909090909,78,14,Low
CS7832,20,45.25,79,11,Low
CS7833,8,40.625,69,12,Low
CS7834,8,45.25,55,27,Low
CS7835,15,41.46666666666667,78,12,Low
CS7836,17,54.529411764705884,79,13,Low
CS7837,16,58.75,77,24,Low
CS7838,15,38.666666666666664,56,11,Low
CS7839,11,44.72727272727273,76,14,Low
CS7840,10,52.8,75,33,Low
CS7841,10,41.2,70,10,Low
CS7842,12,47.083333333333336,78,11,Low
CS7843,11,45.18181818181818,69,12,Low
CS7844,14,43.07142857142857,76,20,Low
CS7845,9,46.888888888888886,76,13,Low
CS7846,21,44.0,76,18,Low
CS7847,17,42.64705882352941,77,11,Low
CS7848,11,39.18181818181818,79,14,Low
CS7849,8,43.625,76,14,Low
CS7850,18,36.94444444444444,74,14,Low
CS7851,13,54.46153846153846,77,10,Low
CS7852,9,46.888888888888886,70,10,Low
CS7853,12,46.583333333333336,74,13,Low
CS7854,15,35.6,78,10,Low
CS7855,11,49.27272727272727,79,11,Low
CS7856,5,51.4,73,38,Low
CS7857,22,45.27272727272727,77,16,Low
CS7858,18,54.22222222222222,77,19,Low
CS7859,13,56.0,79,16,Low
CS7860,9,45.111111111111114,70,18,Low
CS7861,14,43.785714285714285,75,10,Low
CS7862,16,40.0625,78,12,Low
CS7863,12,37.0,73,13,Low
CS7864,11,40.45454545454545,79,10,Low
CS7865,24,44.541666666666664,76,13,Medium
CS7866,20,48.85,75,12,Low
CS7867,17,44.8235294117647,79,11,Low
CS7868,12,40.5,74,12,Low
CS7869,9,41.111111111111114,64,10,Low
CS7870,13,46.61538461538461,74,17,Low
CS7871,10,45.1,77,11,Low
CS7872,12,48.25,74,10,Low
CS7873,14,47.285714285714285,77,20,Low
CS7874,12,44.5,67,15,Low
CS7875,14,44.785714285714285,78,15,Low
CS7876,11,55.63636363636363,78,18,Low
CS7877,14,44.92857142857143,73,24,Low
CS7878,16,44.8125,72,16,Low
CS7879,14,45.92857142857143,76,11,Low
CS7880,10,45.7,72,15,Low
CS7881,7,39.142857142857146,71,10,Low
CS7882,5,45.6,70,25,Low
CS7883,9,45.111111111111114,78,13,Low
CS7884,8,41.0,66,17,Low
CS7885,14,45.0,76,12,Low
CS7886,14,40.42857142857143,76,10,Low
CS7887,15,41.06666666666667,76,10,Low
CS7888,17,45.705882352941174,71,10,Low
CS7889,5,39.6,70,16,Low
CS7890,18,46.55555555555556,75,17,Low
CS7891,6,31.333333333333332,72,14,Low
CS7892,11,54.45454545454545,74,24,Low
CS7893,11,44.90909090909091,63,27,Low
CS7894,15,39.6,68,11,Low
CS7895,13,41.0,77,10,Low
CS7896,6,43.166666666666664,66,16,Low
CS7897,12,45.333333333333336,75,18,Low
CS7898,12,50.25,71,15,Low
CS7899,6,51.666666666666664,77,20,Low
CS7900,16,46.5625,79,18,Low
CS7901,14,39.785714285714285,71,11,Low
CS7902,10,46.2,78,10,Low
CS7903,18,49.94444444444444,75,13,Low
CS7904,13,37.15384615384615,69,13,Low
CS7905,20,41.05,76,11,Low
CS7906,17,33.94117647058823,73,10,Low
CS7907,14,45.214285714285715,78,14,Low
CS7908,18,40.388888888888886,72,17,Low
CS7909,14,52.714285714285715,73,20,Low
CS7910,11,47.09090909090909,75,18,Low
CS7911,16,43.375,75,11,Low
CS7912,17,41.294117647058826,73,10,Low
CS7913,8,46.125,75,11,Low
CS7914,11,47.81818181818182,74,16,Low
CS7915,5,46.4,68,13,Low
CS7916,18,46.22222222222222,78,14,Low
CS7917,10,33.3,76,11,Low
CS7918,8,31.0,64,10,Low
CS7919,14,44.285714285714285,76,10,Low
CS7920,17,42.88235294117647,77,11,Low
CS7921,16,42.9375,73,13,Low
CS7922,12,55.416666666666664,79,33,Low
CS7923,22,46.72727272727273,75,10,Low
CS7924,19,44.73684210526316,77,17,Low
CS7925,19,46.89473684210526,79,13,Low
CS7926,11,37.90909090909091,78,10,Low
CS7927,12,45.666666666666664,79,15,Low
CS7928,9,45.333333333333336,79,10,Low
CS7929,12,41.083333333333336,78,22,Low
CS7930,16,44.5625,77,12,Low
CS7931,10,39.1,68,12,Low
CS7932,15,43.8,74,10,Low
CS7933,16,47.6875,79,10,Low
CS7934,9,36.333333333333336,61,16,Low
CS7935,15,41.53333333333333,79,12,Low
CS7936,10,36.4,70,10,Low
CS7937,13,36.38461538461539,72,10,Low
CS7938,19,35.26315789473684,68,12,Low
CS7939,11,45.27272727272727,69,10,Low
CS7940,17,46.64705882352941,79,10,Low
CS7941,9,38.0,77,11,Low
CS7942,14,38.857142857142854,73,14,Low
CS7943,15,48.733333333333334,75,17,Low
CS7944,15,54.666666666666664,79,17,Low
CS7945,17,46.8235294117647,75,22,Low
CS7946,13,47.23076923076923,79,10,Low
CS7947,13,46.0,73,14,Low
CS7948,12,40.666666666666664,65,11,Low
CS7949,17,49.23529411764706,78,14,Low
CS7950,17,48.470588235294116,79,17,Low
CS7951,11,44.36363636363637,72,17,Low
CS7952,11,48.27272727272727,78,22,Low
CS7953,15,46.13333333333333,76,15,Low
CS7954,14,49.57142857142857,78,15,Low
CS7955,12,48.333333333333336,79,10,Low
CS7956,9,36.888888888888886,68,10,Low
CS7957,13,36.30769230769231,78,11,Low
CS7958,12,43.5,69,12,Low
CS7959,20,43.0,69,11,Low
CS7960,13,50.84615384615385,79,12,Low
CS7961,11,50.27272727272727,71,17,Low
CS7962,10,47.3,79,15,Low
CS7963,16,41.375,75,19,Low
CS7964,15,51.2,78,18,Low
CS7965,11,48.09090909090909,75,10,Low
CS7966,8,56.25,79,38,Low
CS7967,14,48.785714285714285,69,20,Low
CS7968,11,45.63636363636363,77,14,Low
CS7969,21,42.42857142857143,73,15,Low
CS7970,10,54.7,74,27,Low
CS7971,9,55.333333333333336,74,22,Low
CS7972,11,39.81818181818182,78,21,Low
CS7973,8,29.875,63,13,Low
CS7974,15,42.733333333333334,79,10,Low
CS7975,17,40.529411764705884,78,15,Low
CS7976,8,46.25,75,10,Low
CS7977,12,39.083333333333336,76,13,Low
CS7978,17,43.1764705882353,79,13,Low
CS7979,12,52.416666666666664,75,13,Low
CS7980,14,42.285714285714285,74,11,Low
CS7981,11,44.36363636363637,66,19,Low
CS7982,24,46.708333333333336,76,11,Medium
CS7983,12,49.75,78,10,Low
CS7984,8,36.875,79,17,Low
CS7985,11,36.0,79,15,Low
CS7986,14,49.214285714285715,79,16,Low
CS7987,15,43.06666666666667,76,15,Low
CS7988,11,34.72727272727273,53,17,Low
CS7989,15,43.333333333333336,75,12,Low
CS7990,15,46.93333333333333,79,12,Low
CS7991,16,40.25,65,10,Low
CS7992,12,40.5,79,16,Low
CS7993,11,38.63636363636363,76,14,Low
CS7994,11,55.72727272727273,74,29,Low
CS7995,16,45.625,74,17,Low
CS7996,19,44.78947368421053,79,20,Low
CS7997,14,47.785714285714285,79,10,Low
CS7998,16,39.8125,79,10,Low
CS7999,8,55.375,78,30,Low
CS8000,13,44.30769230769231,74,11,Low
CS8001,12,49.0,77,16,Low
CS8002,8,45.375,79,11,Low
CS8003,14,44.642857142857146,75,11,Low
CS8004,12,50.833333333333336,76,33,Low
CS8005,16,50.0,79,10,Low
CS8006,11,42.36363636363637,79,11,Low
CS8007,10,44.0,67,11,Low
CS8008,13,48.53846153846154,76,16,Low
CS8009,9,38.111111111111114,63,10,Low
CS8010,15,45.8,72,15,Low
CS8011,10,44.9,79,11,Low
CS8012,6,32.666666666666664,73,17,Low
CS8013,13,45.46153846153846,79,11,Low
CS8014,9,38.888888888888886,69,18,Low
CS8015,12,43.5,78,12,Low
CS8016,18,48.05555555555556,79,13,Low
CS8017,15,35.333333333333336,73,13,Low
CS8018,10,40.8,71,11,Low
CS8019,15,40.0,78,10,Low
CS8020,11,37.09090909090909,74,18,Low
CS8021,11,52.36363636363637,76,18,Low
CS8022,17,49.0,79,10,Low
CS8023,10,44.3,69,22,Low
CS8024,14,48.92857142857143,77,16,Low
CS8025,12,35.666666666666664,78,10,Low
CS8026,17,35.294117647058826,77,13,Low
CS8027,17,48.0,76,17,Low
CS8028,7,40.57142857142857,54,20,Low
CS8029,12,43.333333333333336,67,10,Low
CS8030,19,45.26315789473684,77,21,Low
CS8031,16,45.3125,76,19,Low
CS8032,11,41.09090909090909,69,16,Low
CS8033,5,51.0,74,24,Low
CS8034,12,44.583333333333336,78,15,Low
CS8035,15,48.6,79,11,Low
CS8036,19,48.526315789473685,73,10,Low
CS8037,16,48.5625,76,12,Low
CS8038,10,50.4,72,28,Low
CS8039,10,54.0,79,12,Low
CS8040,11,32.36363636363637,59,10,Low
CS8041,15,53.666666666666664,79,19,Low
CS8042,16,42.1875,77,11,Low
CS8043,11,42.90909090909091,75,13,Low
CS8044,13,38.53846153846154,58,18,Low
CS8045,15,48.06666666666667,76,17,Low
CS8046,11,48.81818181818182,75,21,Low
CS8047,18,51.833333333333336,78,11,Low
CS8048,12,51.583333333333336,78,10,Low
CS8049,13,53.92307692307692,77,13,Low
CS8050,13,47.23076923076923,77,13,Low
CS8051,12,37.583333333333336,69,11,Low
CS8052,14,40.285714285714285,79,12,Low
CS8053,12,38.583333333333336,78,10,Low
CS8054,8,40.875,63,13,Low
CS8055,20,48.1,78,10,Low
CS8056,15,34.13333333333333,67,10,Low
CS8057,12,50.166666666666664,71,22,Low
CS8058,17,44.294117647058826,77,15,Low
CS8059,18,44.55555555555556,73,15,Low
CS8060,13,41.15384615384615,79,13,Low
CS8061,20,40.05,72,11,Low
CS8062,9,51.77777777777778,74,11,Low
CS8063,13,44.53846153846154,70,11,Low
CS8064,14,43.357142857142854,78,11,Low
CS8065,11,43.81818181818182,70,15,Low
CS8066,13,41.92307692307692,71,13,Low
CS8067,16,43.6875,77,18,Low
CS8068,6,43.0,78,15,Low
CS8069,15,52.8,76,29,Low
CS8070,11,39.72727272727273,79,15,Low
CS8071,10,43.9,77,11,Low
CS8072,11,58.45454545454545,79,15,Low
CS8073,16,35.9375,67,10,Low
CS8074,9,42.666666666666664,67,17,Low
CS8075,12,37.75,76,14,Low
CS8076,9,42.111111111111114,72,10,Low
CS8077,5,32.8,51,19,Low
CS8078,13,47.46153846153846,78,11,Low
CS8079,15,51.266666666666666,78,22,Low
CS8080,10,47.4,74,13,Low
CS8081,15,47.86666666666667,76,22,Low
CS8082,12,43.25,72,10,Low
CS8083,18,34.888888888888886,78,11,Low
CS8084,9,49.888888888888886,71,31,Low
CS8085,21,41.904761904761905,77,10,Low
CS8086,19,42.68421052631579,79,18,Low
CS8087,9,34.111111111111114,71,10,Low
CS8088,8,43.25,69,11,Low
CS8089,13,42.23076923076923,76,22,Low
CS8090,8,42.0,75,14,Low
CS8091,16,43.125,74,10,Low
CS8092,12,54.0,78,15,Low
CS8093,15,50.333333333333336,78,13,Low
CS8094,10,32.6,62,11,Low
CS8095,14,42.5,75,20,Low
CS8096,11,37.18181818181818,68,14,Low
CS8097,8,47.25,73,10,Low
CS8098,17,45.11764705882353,74,15,Low
CS8099,13,45.61538461538461,75,15,Low
CS8100,13,43.76923076923077,74,15,Low
CS8101,11,49.0,77,17,Low
CS8102,14,57.214285714285715,79,15,Low
CS8103,11,44.27272727272727,73,22,Low
CS8104,19,48.1578947368421,78,10,Low
CS8105,9,59.333333333333336,77,42,Low
CS8106,9,38.55555555555556,60,19,Low
CS8107,10,44.1,79,11,Low
CS8108,9,42.0,66,10,Low
CS8109,16,42.3125,78,17,Low
CS8110,9,53.22222222222222,72,25,Low
CS8111,15,39.8,77,10,Low
CS8112,13,37.53846153846154,76,10,Low
CS8113,20,45.55,79,13,Low
CS8114,9,34.0,76,14,Low
CS8115,15,49.666666666666664,79,11,Low
CS8116,18,41.888888888888886,78,17,Low
CS8117,18,46.0,78,10,Low
CS8118,8,56.25,79,24,Low
CS8119,16,42.5625,75,14,Low
CS8120,8,54.625,79,10,Low
CS8121,12,48.833333333333336,75,22,Low
